arm,seed,tag,split,episode,start,n_valid_steps,l2_norm_all7_P,translation_l2_P,rotation_l2_P,gripper_absdiff_P,translation_mm_equiv_P,best_of_k_index_P,l2_norm_all7_G,translation_l2_G,rotation_l2_G,gripper_absdiff_G,translation_mm_equiv_G,best_of_k_index_G
future_exposed,0,best,test_heldout_task,841,0,8,0.04872103382962547,0.0602677259743301,0.04164126627776923,0.04078884422779083,33.83512031196957,1,0.049618656975025474,0.061423645800599974,0.042439202800898745,0.040190041065216064,34.61634707693212,1
future_exposed,0,best,test_heldout_task,841,72,8,0.2621475203588658,0.18416824203256976,0.05784367515276195,1.0059992806054652,98.85571321398795,0,0.2626376419038937,0.1861942740463587,0.05782559012908168,1.0057015144266188,99.92843790505555,0
future_exposed,0,best,test_heldout_task,841,144,8,0.04471610497674807,0.054996712772304904,0.039582290124920934,0.02641618251800537,33.71005513255117,1,0.04464354870144275,0.054337120526430804,0.04029278846851752,0.026256442070007324,33.14302940759027,1
future_exposed,0,best,test_heldout_task,841,216,8,0.029147602808084094,0.03525264510029673,0.018658905883018155,0.058967508375644684,19.165669037426834,2,0.02896154059306673,0.03456982305346041,0.019572213697842622,0.05854968726634979,18.804644090085386,2
future_exposed,0,best,test_heldout_task,845,0,8,0.049951715605324014,0.0678275638126831,0.032133451928980754,0.04180992394685745,39.61783607580414,2,0.04399436253308594,0.05903019850544821,0.029119066723529315,0.041636474430561066,33.848966587962344,2
future_exposed,0,best,test_heldout_task,845,50,8,0.04127238310044135,0.04134796069946265,0.046213622159317166,0.036432504653930664,22.095649163196168,2,0.041407155885203675,0.04249059276975741,0.04547091820965117,0.036027729511260986,22.456794611756862,2
future_exposed,0,best,test_heldout_task,845,100,8,0.04656398651656811,0.060702703907084044,0.03616346800595486,0.025318145751953125,38.52139263574812,1,0.046784724831317646,0.06125926558229849,0.03588296737990407,0.025424838066101074,38.87027402064684,1
future_exposed,0,best,test_heldout_task,845,150,8,0.02893923516261749,0.025850415297591498,0.03180121100232863,0.05292786657810211,13.266748040616024,0,0.029059934929663946,0.024419789671406504,0.03313324039623137,0.0532379224896431,12.62840867591005,0
future_exposed,0,best,test_heldout_task,847,0,8,0.043110143959406357,0.04704622793081639,0.04494584125948892,0.03372987359762192,24.898359583804368,0,0.04388532307209134,0.047721481423891786,0.045953542599550284,0.03398774564266205,25.450827186917927,0
future_exposed,0,best,test_heldout_task,847,52,8,0.15913988446269003,0.17951261907816216,0.05793862912751186,0.7494822144508362,110.76785921572758,1,0.12151039383390107,0.17642769380174483,0.056432680239223716,0.033701978623867035,109.00024778895603,1
future_exposed,0,best,test_heldout_task,847,103,8,0.0475648197452006,0.06067852280672071,0.037444272927328506,0.052647948265075684,38.35797371861679,0,0.04742764552402719,0.06049540825105878,0.037329181100094685,0.052680134773254395,38.23781687035315,0
future_exposed,0,best,test_heldout_task,847,155,8,0.03390322155543579,0.0393034532376399,0.030540818554493115,0.05890040099620819,22.999460721565395,2,0.03399003388814676,0.03916735718583219,0.03091995699611578,0.058965735137462616,22.964465256438103,2
future_exposed,0,best,test_heldout_task,869,0,8,0.0645337969897086,0.07225161962858703,0.0651365404557527,0.038425348699092865,42.98454990438475,1,0.06325385010029777,0.06930241745023161,0.0654430915415939,0.038377080112695694,41.17090319858154,1
future_exposed,0,best,test_heldout_task,869,47,8,0.09121876072656074,0.07666687666985461,0.04065773577087753,0.5302363634109497,43.16698069225854,1,0.08102271866294403,0.08007660225058481,0.04077459028350099,0.4118121266365051,44.434650755563126,1
future_exposed,0,best,test_heldout_task,869,95,8,0.037641100035923886,0.04851612418931097,0.030063187152156938,0.025238633155822754,29.454684113019137,2,0.03779773116302081,0.04937934763890875,0.029108218961394827,0.025144577026367188,30.081136009044595,2
future_exposed,0,best,test_heldout_task,869,142,8,0.040224127143613175,0.054373797716725555,0.026115810979630668,0.02860289067029953,31.553464738167527,0,0.04107905244647996,0.05582201298251642,0.026203827648584175,0.02847697213292122,32.11024774437617,0
future_exposed,0,best,test_heldout_task,875,0,8,0.03849859554874251,0.040843114511553785,0.03892925370394409,0.04818052798509598,23.49116348131256,2,0.039159963113963324,0.041885867061933854,0.0393708603847414,0.04817666858434677,23.919277191659056,2
future_exposed,0,best,test_heldout_task,875,48,8,0.047876787168069194,0.06462272691832877,0.02756560774069581,0.07264423370361328,39.172748299186345,1,0.0479450981505195,0.06457426749755878,0.02799252681368433,0.07165002822875977,38.88313153189221,1
future_exposed,0,best,test_heldout_task,875,97,8,0.03873115384422959,0.05344755543010372,0.024144241343336172,0.0267791748046875,33.397424862663634,2,0.0378849495318358,0.05212886743492964,0.023921985378929925,0.02627652883529663,32.46771722405385,2
future_exposed,0,best,test_heldout_task,875,145,8,0.04067079996351458,0.050102066869149815,0.03528471591401602,0.03093249723315239,28.331021432003066,2,0.04184690260685584,0.051442340749254765,0.036588275750954705,0.030497847124934196,29.666332167408093,2
future_exposed,0,best,test_heldout_task,878,0,8,0.060156011946877946,0.08806227694573346,0.022530472591056887,0.04310688376426697,50.99304118180642,2,0.05674150260966058,0.08275726693429124,0.02154424785271199,0.044762931764125824,48.28527438974564,2
future_exposed,0,best,test_heldout_task,878,52,8,0.134729918767243,0.06551981683503938,0.03284180229413993,0.9413330778479576,38.49137055018513,0,0.06750088133716939,0.0741162979469487,0.030113393470327935,0.3165830373764038,41.3921464989719,0
future_exposed,0,best,test_heldout_task,878,103,8,0.028913028814661096,0.03613200470487998,0.02306993940783259,0.023829281330108643,22.259059194701486,0,0.029008161017979855,0.03634767154035918,0.022952488225560785,0.023965656757354736,22.428667544374857,0
future_exposed,0,best,test_heldout_task,878,155,8,0.026728165897055095,0.030122410300369728,0.018795726279237014,0.04768616706132889,17.98090452960599,1,0.026598028820355488,0.03035290740759457,0.018018162118321777,0.04750467836856842,18.15092112095941,1
future_exposed,0,best,test_heldout_task,910,0,8,0.03922546066498399,0.04611494721328787,0.03516605497190287,0.049862250685691833,27.25237343273474,0,0.03884735486030696,0.04390504729505029,0.03699808189768962,0.04957159608602524,25.691111747894578,0
future_exposed,0,best,test_heldout_task,910,50,8,0.04100991099480811,0.04743819610192704,0.038677941699305406,0.04044079780578613,25.98386674583173,1,0.040813219118178555,0.045532655151620444,0.040411633845216205,0.040276408195495605,25.16953184574016,1
future_exposed,0,best,test_heldout_task,910,99,8,0.03476616546805591,0.04737624005789862,0.021995455342054746,0.02451246976852417,29.40673732012902,1,0.03443859790223896,0.04698796947019226,0.021667630979155535,0.02421647310256958,29.131763544642666,1
future_exposed,0,best,test_heldout_task,910,149,8,0.03738073050592286,0.04551363390510242,0.03166596979542754,0.0378982275724411,24.827032178432024,1,0.03580357620498826,0.042510568597636064,0.03160946462945531,0.03807865083217621,22.77728695638399,1
future_exposed,0,best,test_heldout_task,918,0,8,0.04453711879358882,0.06167197093993884,0.025087945723310686,0.040448229759931564,36.12278640407954,1,0.04233237819481455,0.05843074991873032,0.023955620074985362,0.04003900662064552,34.049369811075536,1
future_exposed,0,best,test_heldout_task,918,51,8,0.1408180847804708,0.15249654718176295,0.15061669812004547,0.04212840273976326,96.69715375386023,1,0.1385850813752527,0.14826890539006687,0.1499986467834528,0.04288308694958687,94.02779908891942,1
future_exposed,0,best,test_heldout_task,918,103,8,0.04453477722400586,0.060585613468737566,0.027902795366244407,0.03934204578399658,37.85808139988921,2,0.04549201026757862,0.06182702944531957,0.02877622377048298,0.039181649684906006,38.74118909598491,2
future_exposed,0,best,test_heldout_task,918,154,8,0.030864845754038465,0.03553511209006011,0.02762757436774839,0.037996821105480194,18.45791240555271,0,0.03097258348641597,0.035210995082757816,0.02825328149912163,0.038195833563804626,18.315810976701663,0
future_exposed,0,best,test_heldout_task,920,0,8,0.05512884272686902,0.06440273668259394,0.05246573513432667,0.04057087004184723,38.74594874621056,1,0.05095757005361394,0.057676628374442665,0.04943578125453616,0.03984937071800232,30.43938860171424,2
future_exposed,0,best,test_heldout_task,920,48,8,0.049412141120234905,0.06657083406951587,0.031545636165384854,0.04500048980116844,32.084593811693665,2,0.04953444756780482,0.06698648112326365,0.030513824226013585,0.04537975788116455,32.631333396490405,2
future_exposed,0,best,test_heldout_task,920,96,8,0.0446810839319997,0.061912049670189165,0.027462358941379394,0.02290642261505127,36.56715493707876,0,0.0457078900424989,0.0632888543579439,0.02823040178572024,0.023508965969085693,37.472537606674436,0
future_exposed,0,best,test_heldout_task,920,144,8,0.026945705972490616,0.03210190407287379,0.020263981239438098,0.039918556809425354,17.153509580734134,0,0.026714790515801515,0.03167842875186656,0.020221674889503705,0.03995129466056824,16.782398778712526,0
future_exposed,0,best,test_heldout_task,929,0,8,0.03321742360802304,0.04087579988781941,0.02377252907798747,0.05592717230319977,22.799612003269992,1,0.034310971536422694,0.04193814556620031,0.02576912638589123,0.05537538230419159,23.740687499816673,1
future_exposed,0,best,test_heldout_task,929,50,8,0.029652332539219634,0.03559066831257698,0.024917786588874977,0.043742045760154724,20.618213563044012,2,0.02962714447701073,0.03519035842544955,0.02536585197825974,0.04344658553600311,20.368757001067742,2
future_exposed,0,best,test_heldout_task,929,100,8,0.03953608539826492,0.050274382258649455,0.03224552103591134,0.028128385543823242,30.938386425836025,1,0.038827130987497877,0.049460313816723445,0.031475844518271484,0.02781546115875244,30.4111531858986,1
future_exposed,0,best,test_heldout_task,929,150,8,0.024895207403474475,0.026428449264672096,0.025481249987224813,0.03201078251004219,14.260121414722327,2,0.024397254687327244,0.02556136240336951,0.02512558216458282,0.0328843928873539,13.736603253605125,2
future_exposed,0,best,test_heldout_task,944,0,8,0.08164117277869319,0.09589949706169805,0.07919684088709958,0.0348718985915184,55.29092894364743,2,0.06868306685982374,0.06936438910269892,0.07813688506764856,0.03673852980136871,41.75701900251077,2
future_exposed,0,best,test_heldout_task,944,52,8,0.06516408273330573,0.057105891123764047,0.08122544222953176,0.017428040504455566,31.100500472424116,0,0.06508609990093245,0.0557692014853787,0.08199978412505249,0.01760423183441162,30.59570640817582,0
future_exposed,0,best,test_heldout_task,944,105,8,0.03056460448250216,0.03704836631652822,0.02660777719271171,0.029934585094451904,22.416218429617576,2,0.03128732117771852,0.038764738646400274,0.02627915192147545,0.029704630374908447,23.53634015305968,2
future_exposed,0,best,test_heldout_task,944,157,8,0.03870506944822973,0.0216118634014205,0.052490287570740396,0.04323936626315117,12.285216619117243,0,0.039489847622239636,0.02085012947459372,0.05409929431868728,0.04290098696947098,11.725405410032634,0
future_exposed,0,best,test_heldout_task,948,0,8,0.037388497347360834,0.03801786969995231,0.03827077573622709,0.05488133430480957,21.546366004416623,0,0.039982402153051724,0.04166623973554369,0.040700063905977885,0.054097980260849,22.407390512691602,0
future_exposed,0,best,test_heldout_task,948,50,8,0.055891348200635745,0.0684174340254576,0.04973122102062414,0.036124467849731445,36.69132342130565,1,0.05536277686043758,0.06852750528889408,0.048165587125380244,0.03673958778381348,36.91440732597514,1
future_exposed,0,best,test_heldout_task,948,100,8,0.03975943333527838,0.04927460837723565,0.03432457390764821,0.023165345191955566,29.34645626159487,0,0.04015726495740652,0.04919440190973822,0.03548500436159779,0.023309707641601562,29.29911778890024,0
future_exposed,0,best,test_heldout_task,948,150,8,0.023958491257380282,0.0232432290575942,0.021210991800548015,0.05662980303168297,11.549236763557506,0,0.024233005644669157,0.023482120113297946,0.021611345428429803,0.05680390074849129,11.680241228593983,0
future_exposed,0,best,test_heldout_task,949,0,8,0.08580717950613924,0.07684414548175601,0.1053014921991024,0.03706437349319458,42.37966727310753,1,0.08734752465494892,0.08100132629527851,0.10506506536289213,0.03879109025001526,45.58393496767236,1
future_exposed,0,best,test_heldout_task,949,53,8,0.07557494904160682,0.09908403190514588,0.05754786823123376,0.04533267766237259,59.8607830515264,2,0.07568086136985716,0.0994756268958418,0.05717822242014014,0.04525411128997803,60.11921792479958,2
future_exposed,0,best,test_heldout_task,949,105,8,0.038853291208184926,0.05263287423189775,0.025881146048324272,0.03108358383178711,32.780597478232295,1,0.040868016537131256,0.05602633443017628,0.02604146063427661,0.03066307306289673,35.055416507446964,1
future_exposed,0,best,test_heldout_task,949,158,8,0.021727058780787286,0.026226789081492417,0.015537305012040157,0.04179017245769501,15.197247649226032,0,0.02129977212692925,0.025523299799824737,0.015315700489871025,0.041883163154125214,14.889726846318837,0
future_exposed,0,best,test_heldout_task,953,0,8,0.05434668974668751,0.06748250961848455,0.04462878802040812,0.05022300034761429,41.1571702456542,0,0.055682865590892,0.06863659680201074,0.04662327504526462,0.05054659768939018,41.799248552260494,0
future_exposed,0,best,test_heldout_task,953,53,8,0.046540268263172625,0.05724490917100442,0.039381946635319465,0.04820239543914795,32.11362466906826,0,0.048341170587035985,0.06033786332205809,0.03988550709044976,0.04738569259643555,34.03208331268674,0
future_exposed,0,best,test_heldout_task,953,107,8,0.033124038098674036,0.03943219101546561,0.028938763606434725,0.04208856821060181,23.898111818287756,2,0.032964417488274306,0.03925849323307969,0.028667532616753165,0.04242265224456787,23.766394733915266,2
future_exposed,0,best,test_heldout_task,953,160,8,0.025283197012588837,0.02716479832433032,0.02561033482597815,0.035236917436122894,15.341540640488644,0,0.025088504689878974,0.026388909983691696,0.025983046415912068,0.03507252410054207,14.951341330371985,0
future_exposed,0,best,test_heldout_task,966,0,8,0.041624336792863904,0.05079386159013175,0.035366897598850956,0.04471827298402786,30.375419250245333,0,0.04266789230338037,0.053637076698137755,0.033964463266019235,0.044825609773397446,31.88344921916782,0
future_exposed,0,best,test_heldout_task,966,48,8,0.060518192084924996,0.06912774750929762,0.06042762323876825,0.03572052717208862,38.29959526584171,2,0.0566777106140206,0.0638233754157177,0.057484837622752645,0.035626888275146484,34.78183268204946,2
future_exposed,0,best,test_heldout_task,966,95,8,0.031140754035657137,0.03583117695472071,0.029507388704090403,0.03284251689910889,20.945872499587928,0,0.03136431677021377,0.03632754606130949,0.029413213821915814,0.03315460681915283,21.270039942323454,0
future_exposed,0,best,test_heldout_task,966,143,8,0.024202669114385646,0.026826185562627433,0.01942063519609287,0.03951322287321091,16.262473321242275,1,0.02443811608373384,0.026846014238063622,0.019872753064279155,0.03988979384303093,16.229321815909415,1
future_exposed,0,best,test_heldout_task,972,0,8,0.053020592229603924,0.07577909706240955,0.027129124808634573,0.025945723056793213,45.583457336618956,2,0.05514969823909395,0.07880733065790849,0.028366634061747102,0.025828883051872253,47.55087315804858,2
future_exposed,0,best,test_heldout_task,972,47,8,0.035486348662221244,0.04614357668213366,0.02289943250786956,0.056776851415634155,26.936769313150407,0,0.027280509368025518,0.02972060842649353,0.02385599890492525,0.05496692657470703,15.1858100968112,1
future_exposed,0,best,test_heldout_task,972,95,8,0.03684978390274033,0.04910694026690716,0.02628731094322825,0.02559715509414673,30.21052390082978,0,0.03734766800774716,0.049746481680552505,0.026751778323878855,0.02594614028930664,30.668689783272246,0
future_exposed,0,best,test_heldout_task,972,142,8,0.034919508862913534,0.044248402648113264,0.026394505238786423,0.03399283438920975,25.069626643571038,1,0.03464007686082497,0.044158184169741814,0.025694816825545336,0.03405091166496277,24.86764715108797,1
future_exposed,0,best,test_heldout_task,975,0,8,0.043510656575438976,0.05562570466533055,0.030615712827263105,0.04515136033296585,32.000323018286174,2,0.04190606672082414,0.053173879631645854,0.029643958893261244,0.04528946802020073,30.669099482546198,2
future_exposed,0,best,test_heldout_task,975,52,8,0.06576187017323548,0.06367896000299701,0.0763002096548699,0.043119922280311584,35.950120115067314,0,0.06560351513054069,0.06268676678114604,0.07685960541281901,0.040213681757450104,35.00871493884092,0
future_exposed,0,best,test_heldout_task,975,104,8,0.045653813250669875,0.060336151176164504,0.03367845292118418,0.033533334732055664,36.81400035450428,1,0.04510553580669308,0.05893811382139812,0.03443090775785536,0.033644676208496094,35.77615342709362,1
future_exposed,0,best,test_heldout_task,975,156,8,0.035442424673785375,0.026080706153254207,0.04482593804734341,0.050230830907821655,14.183594235721156,2,0.03505228711574562,0.02668580357855917,0.04368817127310797,0.05068688094615936,14.71491609525017,2
future_exposed,0,best,test_heldout_task,977,0,8,0.04843120720330488,0.05891371287614115,0.04160581981067672,0.05481252074241638,34.270803515420894,0,0.05190371851649471,0.06528350885070205,0.041849148511409834,0.05490604788064957,38.13160285140563,0
future_exposed,0,best,test_heldout_task,977,51,8,0.05173447437935115,0.05187151889912563,0.04741556152644923,0.1635589599609375,27.51936136345693,1,0.04609881262523048,0.04778404035960949,0.048467451798723284,0.05914568901062012,25.931232884430774,1
future_exposed,0,best,test_heldout_task,977,101,8,0.03701917446276717,0.04750776022618537,0.02800255997638882,0.04284346103668213,29.360422804426207,1,0.03715936360014853,0.04798489196817625,0.027639609719618232,0.04279935359954834,29.7175561329749,1
future_exposed,0,best,test_heldout_task,977,152,8,0.06583598431313377,0.09185456730332701,0.03735936165906501,0.03952167555689812,56.045584492987714,1,0.06497923384451555,0.09024896589420066,0.037694724030368866,0.03965634107589722,54.9714968064666,1
future_exposed,0,best,test_heldout_task,990,0,8,0.11169618810058406,0.1588812594699512,0.061467542275581634,0.030178803950548172,97.85851659820008,2,0.07843558022463668,0.10161751825459243,0.06257714413142043,0.03335925191640854,63.726251202179675,2
future_exposed,0,best,test_heldout_task,990,47,8,0.04352889817116744,0.04929390198419284,0.04308329126893159,0.04338979721069336,26.504724653078327,1,0.04532463224354553,0.05313474584576701,0.04289749680067456,0.0426020622253418,27.814226123972393,1
future_exposed,0,best,test_heldout_task,990,95,8,0.04699766832326249,0.04942861713190138,0.0512575325391599,0.02977120876312256,28.23940719482066,0,0.04686813696296005,0.049517929343628794,0.05089177621321331,0.030089378356933594,28.34387053324054,0
future_exposed,0,best,test_heldout_task,990,142,8,0.022958979191984117,0.030974975043503952,0.012293064253676642,0.027838289737701416,19.099584353786856,2,0.022981412742881003,0.030893369941721323,0.012408037831708019,0.028515204787254333,19.01130934976036,2
future_exposed,0,best,test_heldout_task,998,0,8,0.049292181681513454,0.06522027604146063,0.03462704163978793,0.03833187371492386,38.6722043951521,2,0.05187489452922099,0.06807678034894955,0.03969370816091841,0.026030436158180237,42.99763320693726,0
future_exposed,0,best,test_heldout_task,998,50,8,0.1536194268701268,0.11454295502606113,0.06121100114893474,0.9533687457442284,62.87993421331725,2,0.15144257658572033,0.1135508793356036,0.05955906271393565,0.9389132112264633,62.14744142104483,2
future_exposed,0,best,test_heldout_task,998,100,8,0.041458342782622504,0.057703549319956506,0.02542708182280425,0.01994723081588745,36.27591986395433,1,0.040467289117095954,0.055982495814876104,0.025522496945632953,0.02034127712249756,35.10671004125641,1
future_exposed,0,best,test_heldout_task,998,150,8,0.03646121077313024,0.04361813384627265,0.031779318025050185,0.03869551420211792,25.38827009727875,2,0.036965464220915234,0.045533134366171124,0.03042472087263581,0.038566067814826965,26.919613620692573,2
future_exposed,0,best,test_heldout_task,1006,0,8,0.053190207334847056,0.07432873611928878,0.029829177035650703,0.052125606685876846,41.48534918886631,0,0.05290500734518366,0.07362032890685934,0.03027259280900847,0.05311178043484688,41.188045958723066,0
future_exposed,0,best,test_heldout_task,1006,48,8,0.1589477680763633,0.12436676379548214,0.060567943454436224,0.9770143181085587,79.56813167658348,1,0.16046608783019067,0.12924122324383022,0.05960685982239642,0.9770906418561935,82.41108238264802,1
future_exposed,0,best,test_heldout_task,1006,95,8,0.03993956782343546,0.05375508172272139,0.028255825819813223,0.017577290534973145,34.05189215260798,0,0.03959467164066646,0.0531778708758193,0.02820077740261718,0.01710331439971924,33.61352771030051,0
future_exposed,0,best,test_heldout_task,1006,143,8,0.03123100492135611,0.03037153476738119,0.03439349457876487,0.03563788905739784,14.775077586903958,2,0.030132798553175005,0.030698053395620064,0.031664002349899883,0.035897742956876755,15.534110914029286,2
future_exposed,0,best,test_heldout_task,1030,0,8,0.07686197454060599,0.10146976653397863,0.05728440299662955,0.050776708871126175,64.05686175179089,2,0.07407038474730018,0.09693691505293263,0.05651914247118774,0.05075284093618393,61.332982650749244,2
future_exposed,0,best,test_heldout_task,1030,51,8,0.05893159929936215,0.0685353992016978,0.05626342387206079,0.0661512091755867,35.27488103299124,2,0.059016067955374785,0.06792175195765425,0.057281690367785444,0.06459363549947739,35.209082297841846,2
future_exposed,0,best,test_heldout_task,1030,102,8,0.05813193991564294,0.07331409589130686,0.04974188675241868,0.016570687294006348,46.225699950861745,0,0.05806755092613895,0.07303361016276001,0.049972614688565495,0.01665318012237549,46.015626077849134,0
future_exposed,0,best,test_heldout_task,1030,153,8,0.02783458466830463,0.033359204538666275,0.02507100706945472,0.02363911271095276,19.819920200204614,0,0.02844338438472396,0.03401152505137142,0.02575382974093509,0.02380959689617157,20.076963868435065,0
future_exposed,0,best,test_heldout_task,1031,0,8,0.05216331464535136,0.06362202767622484,0.0450759926640889,0.05207299441099167,39.05397710852804,1,0.05154463610272999,0.06103199659849457,0.047031233459471106,0.05183488875627518,37.15653206380625,1
future_exposed,0,best,test_heldout_task,1031,51,8,0.1404802905490089,0.061988014064105444,0.056056757156405325,0.9671958051621914,32.139484408725174,2,0.14058550715861204,0.06263241598616771,0.055633448988046265,0.9676596857607365,32.561584189886425,2
future_exposed,0,best,test_heldout_task,1031,102,8,0.049787984175401596,0.06821846720620621,0.03292489477512149,0.020331382751464844,43.49842215564913,2,0.04904485117549972,0.06680339097232124,0.03319636934259882,0.02060568332672119,42.552265155079084,2
future_exposed,0,best,test_heldout_task,1031,153,8,0.04352553987929609,0.04296396983014379,0.04986209492674915,0.02962685190141201,24.137128807010164,1,0.04266403445429356,0.04324685409992953,0.04780062774646002,0.030237141996622086,24.659790901155702,1
future_exposed,0,best,test_heldout_task,1048,0,8,0.04806833056613178,0.06553695720024064,0.028993310138704747,0.039490871131420135,39.97469120178754,1,0.051322562356003895,0.0704396187323585,0.030604653160201233,0.03911135718226433,42.75920030257447,1
future_exposed,0,best,test_heldout_task,1048,54,8,0.14462255768502494,0.07666727865912738,0.0445196002219116,0.9899501390755177,44.27182688264664,1,0.1443316542310656,0.07628862635122213,0.04354828596182488,0.9893025606870651,44.079772260350865,1
future_exposed,0,best,test_heldout_task,1048,109,8,0.05405268889653333,0.06290295866474542,0.05182663769520091,0.04239511489868164,36.450534308732436,2,0.054433258926193724,0.0642590473855054,0.05099085425125917,0.043080925941467285,37.24131373174393,2
future_exposed,0,best,test_heldout_task,1048,163,8,0.03684630447849947,0.04494765914206446,0.03309921795997885,0.01894555613398552,25.314423825642848,1,0.037036905636596354,0.04497090187247531,0.03356484438591165,0.01876235008239746,25.518816187407612,1
future_exposed,0,best,test_heldout_task,1064,0,8,0.04774769845364584,0.050228828716065696,0.05096579923197416,0.047237902879714966,28.181767056827628,0,0.04752715630034749,0.043931159042655966,0.05513856589639757,0.05475510284304619,24.62256206765894,1
future_exposed,0,best,test_heldout_task,1064,50,8,0.15438359896036147,0.09384344592447197,0.08463675843343214,0.9717734009027481,55.90019438382217,1,0.1553427610832944,0.09818425867771914,0.08376018261456213,0.9718898795545101,58.42559817968305,1
future_exposed,0,best,test_heldout_task,1064,99,8,0.034397237663813196,0.043012522892178585,0.02849013073558752,0.03760498762130737,23.846806483832296,0,0.03494261532567038,0.04404169137072001,0.028430816531668016,0.037863075733184814,24.285314157230136,0
future_exposed,0,best,test_heldout_task,1064,149,8,0.026987871389815066,0.03273986817131915,0.01917266886149379,0.07026555389165878,20.023168264841146,2,0.027065181798433542,0.03266838830406311,0.01951795334956343,0.07038430869579315,19.93726359714617,2
future_exposed,0,best,test_heldout_task,1068,0,8,0.05201578103502498,0.07325669403622316,0.02778996549216856,0.043619606643915176,44.64759881910258,2,0.05154377997106101,0.07242272133898414,0.02792533927367406,0.0435820072889328,44.40079047738801,2
future_exposed,0,best,test_heldout_task,1068,53,8,0.06190755948865613,0.08555043652587284,0.03923932271438626,0.03369128704071045,54.65228168905781,1,0.06305300166052548,0.08805197978202564,0.03793091139765881,0.03382685407996178,56.221916071433604,1
future_exposed,0,best,test_heldout_task,1068,107,8,0.033142846313325196,0.04284312954695488,0.02366899631412232,0.04884696006774902,26.181467471128666,0,0.03292389959131536,0.04275183259392785,0.023086738415046416,0.04897570610046387,26.18503249226175,0
future_exposed,0,best,test_heldout_task,1068,160,8,0.031161058238386077,0.04155240028852503,0.020139830200293137,0.03436797857284546,23.07946547925068,2,0.028496818102517345,0.03689410948905108,0.020031856403142617,0.03421221673488617,20.02795753166191,2
future_exposed,0,best,test_heldout_task,1081,0,8,0.05893943535192848,0.07869112219957339,0.041435935723129015,0.0434856191277504,41.38544317185372,0,0.06402536722502619,0.08651125481780297,0.04343495489321501,0.04332811385393143,44.97995780720618,0
future_exposed,0,best,test_heldout_task,1081,52,8,0.044230429224491045,0.058148773982031644,0.03358495289528204,0.021780550479888916,33.252933505506576,2,0.04399218867096967,0.05702255883544926,0.034781596663022676,0.021580234169960022,32.819814240402835,2
future_exposed,0,best,test_heldout_task,1081,105,8,0.048705848073410246,0.06604863676457327,0.033765767560065704,0.017948687076568604,42.14821156258684,2,0.04651983433864657,0.06289295956187224,0.032586419149728214,0.017732977867126465,40.07915629807592,2
future_exposed,0,best,test_heldout_task,1081,157,8,0.04681807990854336,0.04537518651753173,0.05254587057855243,0.05488165095448494,24.958202277901442,1,0.046826269654822936,0.04558450737716071,0.05238177563280708,0.054740965366363525,24.808744084205497,1
future_exposed,0,best,test_heldout_task,1086,0,8,0.13008109616466595,0.18222188764927283,0.07799079059837208,0.03648047149181366,104.1751326888844,0,0.1110220609439191,0.1544836144673144,0.0685801874270044,0.035864025354385376,87.77839290744923,0
future_exposed,0,best,test_heldout_task,1086,49,8,0.04741151206938503,0.060678899555816006,0.03346616024800862,0.06359553337097168,33.86909246933461,0,0.04421706038649837,0.05649924804812289,0.03115286188002999,0.061183810234069824,31.949998605524947,0
future_exposed,0,best,test_heldout_task,1086,97,8,0.05286084149400343,0.061025342411995864,0.05031792057477185,0.0525360107421875,34.896592389707,2,0.05284767320587178,0.06117910483351008,0.05008505032670844,0.05245411396026611,34.86533155528349,2
future_exposed,0,best,test_heldout_task,1086,146,8,0.02597654928376082,0.029311201155246436,0.02269919779503076,0.0407884307205677,16.7514575421109,0,0.026105350428007382,0.02916508594257843,0.023189883160888228,0.04091033339500427,16.416284648363153,0
future_exposed,0,best,test_heldout_task,1096,0,8,0.03779233845761549,0.03416970354048493,0.04318416354568155,0.04884381964802742,19.21671298229345,2,0.039637888248890314,0.03828834284733079,0.04352135281619966,0.049307119101285934,21.30277164684257,2
future_exposed,0,best,test_heldout_task,1096,47,8,0.07071941629684646,0.0836987584392939,0.06677447689223312,0.042053937911987305,46.94524409347413,1,0.07120667213674353,0.08324061303382922,0.06852644366025439,0.042081356048583984,46.52812722415019,1
future_exposed,0,best,test_heldout_task,1096,94,8,0.046722753940197884,0.06374892569904979,0.030522870626380105,0.03631037473678589,40.417716341896565,0,0.04614898205193867,0.06286261021723452,0.030379929472136913,0.03568953275680542,39.760677624717204,0
future_exposed,0,best,test_heldout_task,1096,141,8,0.04107297130957123,0.03687789161511557,0.049247444857480456,0.03247322887182236,20.480699947498838,1,0.04045659735853317,0.036022786905128314,0.04868506234730068,0.03275199979543686,19.674742430212703,1
future_exposed,0,best,test_heldout_task,1104,0,8,0.043791202649906096,0.058955827544108205,0.029771188845945817,0.03753073140978813,34.07138105459029,1,0.04954514933954889,0.06695794700615017,0.03364624612063011,0.037147633731365204,38.11921597582381,1
future_exposed,0,best,test_heldout_task,1104,53,8,0.03966561338510416,0.0516077926458544,0.02843406361355798,0.045477986335754395,28.901445753695484,1,0.04062409750882676,0.05240001036814094,0.02998037290725955,0.047196149826049805,29.09056413756135,1
future_exposed,0,best,test_heldout_task,1104,107,8,0.04373200798741945,0.06027579114606694,0.02578165879205918,0.04657018184661865,37.413081170079295,2,0.04302911952174412,0.059206870052250386,0.025482229614559263,0.04658627510070801,36.701838823064996,2
