arm,seed,tag,split,episode,start,flow_seed,flow_loss_P,flow_loss_G,flow_delta_P_minus_G
control,0,best,test_seen_task,701,63,1254614344,0.04902411252260208,0.05051872506737709,-0.0014946125447750092
control,0,best,test_seen_task,701,127,373354364,0.0433061458170414,0.04298628121614456,0.00031986460089683533
control,0,best,test_seen_task,701,190,1248731503,0.06628859788179398,0.062379010021686554,0.003909587860107422
control,0,best,test_seen_task,718,0,97425759,0.028745979070663452,0.028464781120419502,0.0002811979502439499
control,0,best,test_seen_task,718,28,986707470,0.03795536607503891,0.034012582153081894,0.003942783921957016
control,0,best,test_seen_task,718,57,335514825,0.023354772478342056,0.024406010285019875,-0.0010512378066778183
control,0,best,test_seen_task,718,85,1248426709,0.010622537694871426,0.010412503965198994,0.00021003372967243195
control,0,best,test_seen_task,739,0,1562245834,0.03244277462363243,0.032465480268001556,-2.2705644369125366e-05
control,0,best,test_seen_task,739,49,1618417386,0.0101561788469553,0.009951390326023102,0.00020478852093219757
control,0,best,test_seen_task,739,98,921299452,0.0408511683344841,0.04148917272686958,-0.0006380043923854828
control,0,best,test_seen_task,739,147,1849266230,0.008170477114617825,0.00887389574199915,-0.0007034186273813248
control,0,best,test_seen_task,744,0,754832836,0.00856676883995533,0.009032459929585457,-0.00046569108963012695
control,0,best,test_seen_task,744,46,1348206323,0.008923739194869995,0.008735879324376583,0.00018785987049341202
control,0,best,test_seen_task,744,92,1028386356,0.009377427399158478,0.01061537116765976,-0.0012379437685012817
control,0,best,test_seen_task,744,138,952958311,0.02020716294646263,0.019660446792840958,0.0005467161536216736
control,0,best,test_seen_task,757,0,1984482390,0.017365414649248123,0.017612280324101448,-0.0002468656748533249
control,0,best,test_seen_task,757,47,1757451358,0.01510751061141491,0.014627622440457344,0.0004798881709575653
control,0,best,test_seen_task,757,93,1869149612,0.04498451203107834,0.04285166785120964,0.002132844179868698
control,0,best,test_seen_task,757,140,596811514,0.031555406749248505,0.03106030635535717,0.0004951003938913345
control,0,best,test_seen_task,758,0,382329751,0.014687540009617805,0.013610132969915867,0.0010774070397019386
control,0,best,test_seen_task,758,67,896518947,0.03819515183568001,0.03953099995851517,-0.0013358481228351593
control,0,best,test_seen_task,758,134,1013175225,0.031694840639829636,0.032781947404146194,-0.0010871067643165588
control,0,best,test_seen_task,758,201,862417496,0.015895608812570572,0.01643325760960579,-0.0005376487970352173
control,0,best,test_seen_task,763,0,1279341819,0.015924878418445587,0.015825960785150528,9.89176332950592e-05
control,0,best,test_seen_task,763,31,1370619876,0.12567801773548126,0.12813664972782135,-0.002458631992340088
control,0,best,test_seen_task,763,63,565113147,0.07007057219743729,0.07094433158636093,-0.000873759388923645
control,0,best,test_seen_task,763,94,1123366291,0.014620230533182621,0.014896778389811516,-0.0002765478566288948
control,0,best,test_seen_task,777,0,1939897148,0.010520822368562222,0.010534161701798439,-1.3339333236217499e-05
control,0,best,test_seen_task,777,29,76766987,0.009489772841334343,0.00947248749434948,1.728534698486328e-05
control,0,best,test_seen_task,777,58,406688202,0.06309305131435394,0.06248774006962776,0.000605311244726181
control,0,best,test_seen_task,777,87,58732155,0.010186917148530483,0.010461709462106228,-0.00027479231357574463
control,0,best,test_seen_task,794,0,1411241329,0.02205038070678711,0.02213522419333458,-8.484348654747009e-05
control,0,best,test_seen_task,794,33,1701238750,0.012810002081096172,0.01289897970855236,-8.89776274561882e-05
control,0,best,test_seen_task,794,67,2094094250,0.01302073709666729,0.01306055672466755,-3.98196280002594e-05
control,0,best,test_seen_task,794,100,1186994476,0.0690784752368927,0.06981863081455231,-0.0007401555776596069
control,0,best,test_seen_task,806,0,477267813,0.00670208502560854,0.0072480314411222935,-0.0005459464155137539
control,0,best,test_seen_task,806,28,109976391,0.007270293775945902,0.007031657733023167,0.00023863604292273521
control,0,best,test_seen_task,806,56,1423833127,0.13502244651317596,0.13570809364318848,-0.0006856471300125122
control,0,best,test_seen_task,806,84,318432117,0.2191077321767807,0.22167764604091644,-0.002569913864135742
control,0,best,test_seen_task,807,0,195686219,0.02251759171485901,0.022767791524529457,-0.0002501998096704483
control,0,best,test_seen_task,807,45,1767553824,0.026834454387426376,0.02638053521513939,0.0004539191722869873
control,0,best,test_seen_task,807,90,1023683528,0.008602125570178032,0.008902293629944324,-0.00030016805976629257
control,0,best,test_seen_task,807,135,1261819994,0.008971537463366985,0.00866624154150486,0.0003052959218621254
control,0,best,test_seen_task,813,0,130977013,0.02923620119690895,0.02964710257947445,-0.00041090138256549835
control,0,best,test_seen_task,813,49,1486436207,0.0935109406709671,0.09384692460298538,-0.00033598393201828003
control,0,best,test_seen_task,813,98,1716906279,0.012520243413746357,0.012416594661772251,0.00010364875197410583
control,0,best,test_seen_task,813,147,757679996,0.006709781009703875,0.006391175556927919,0.0003186054527759552
control,0,best,test_seen_task,820,0,150652063,0.061719831079244614,0.06097326800227165,0.0007465630769729614
control,0,best,test_seen_task,820,48,1848757905,0.015603020787239075,0.01552066020667553,8.236058056354523e-05
control,0,best,test_seen_task,820,95,17788465,0.007787632290273905,0.007924875244498253,-0.00013724295422434807
control,0,best,test_seen_task,820,143,2595802,0.013334962539374828,0.01349481102079153,-0.00015984848141670227
control,0,best,test_seen_task,836,0,270674980,0.02998005412518978,0.0287944283336401,0.0011856257915496826
control,0,best,test_seen_task,836,43,2125352521,0.034627120941877365,0.0353921540081501,-0.0007650330662727356
control,0,best,test_seen_task,836,85,2077588380,0.007824180647730827,0.0077310302294790745,9.315041825175285e-05
control,0,best,test_seen_task,836,128,1799705125,0.013375630602240562,0.013826797716319561,-0.00045116711407899857
control,0,best,test_seen_task,837,0,1202713845,0.010574685409665108,0.010324022732675076,0.0002506626769900322
control,0,best,test_seen_task,837,39,258144177,0.016886288300156593,0.01763412542641163,-0.0007478371262550354
control,0,best,test_seen_task,837,78,1046708039,0.010118531994521618,0.00971270352602005,0.00040582846850156784
control,0,best,test_seen_task,837,117,423323922,0.021277084946632385,0.0217365063726902,-0.00045942142605781555
control,0,best,test_seen_task,857,0,483146431,0.021409451961517334,0.02105710841715336,0.0003523435443639755
control,0,best,test_seen_task,857,49,191158998,0.04076623171567917,0.04234248027205467,-0.0015762485563755035
control,0,best,test_seen_task,857,97,865055216,0.021464919671416283,0.02156948670744896,-0.0001045670360326767
control,0,best,test_seen_task,857,146,1210355507,0.012652559205889702,0.012909903191030025,-0.00025734398514032364
control,0,best,test_seen_task,872,0,1305761320,0.007630153559148312,0.00740251038223505,0.00022764317691326141
control,0,best,test_seen_task,872,48,1022079500,0.008472321555018425,0.008881313726305962,-0.0004089921712875366
control,0,best,test_seen_task,872,95,2013452688,0.012809722684323788,0.012677430175244808,0.0001322925090789795
control,0,best,test_seen_task,872,143,678838287,0.03746138885617256,0.03829999640583992,-0.0008386075496673584
control,0,best,test_seen_task,883,0,2056584947,0.010053726844489574,0.010860330425202847,-0.0008066035807132721
control,0,best,test_seen_task,883,43,356043073,0.022220592945814133,0.0237220861017704,-0.0015014931559562683
control,0,best,test_seen_task,883,86,1658077516,0.013844485394656658,0.014137521386146545,-0.00029303599148988724
control,0,best,test_seen_task,883,129,1894736165,0.00656788470223546,0.006618252955377102,-5.036825314164162e-05
control,0,best,test_seen_task,886,0,613343292,0.005106358788907528,0.005117769818753004,-1.141102984547615e-05
control,0,best,test_seen_task,886,43,800661353,0.01558476872742176,0.015640506520867348,-5.573779344558716e-05
control,0,best,test_seen_task,886,87,1362776923,0.03317493200302124,0.03244649991393089,0.0007284320890903473
control,0,best,test_seen_task,886,130,1918245534,0.04152298346161842,0.04139105603098869,0.00013192743062973022
control,0,best,test_seen_task,888,0,1465478895,0.011710931546986103,0.011560395359992981,0.0001505361869931221
control,0,best,test_seen_task,888,38,1588141772,0.0867985337972641,0.06861623376607895,0.01818230003118515
control,0,best,test_seen_task,888,75,651387407,0.008920191787183285,0.00896244216710329,-4.22503799200058e-05
control,0,best,test_seen_task,888,113,403149769,0.03224276751279831,0.03222818300127983,1.4584511518478394e-05
control,0,best,test_seen_task,889,0,1697359424,0.015937814489006996,0.015777507796883583,0.00016030669212341309
control,0,best,test_seen_task,889,42,1791720469,0.00667754327878356,0.006578459404408932,9.908387437462807e-05
control,0,best,test_seen_task,889,85,517437000,0.007693245075643063,0.00788180623203516,-0.00018856115639209747
control,0,best,test_seen_task,889,127,1041134905,0.00632206117734313,0.0059517924673855305,0.00037026870995759964
control,0,best,test_seen_task,899,0,831259804,0.007040421944111586,0.00715341093018651,-0.00011298898607492447
control,0,best,test_seen_task,899,42,1228137818,0.03718573600053787,0.03756019100546837,-0.0003744550049304962
control,0,best,test_seen_task,899,83,1418204676,0.030418846756219864,0.029638247564435005,0.0007805991917848587
control,0,best,test_seen_task,899,125,1961104971,0.010102646425366402,0.011166357435286045,-0.0010637110099196434
control,0,best,test_seen_task,907,0,889487627,0.028113868087530136,0.02707529067993164,0.0010385774075984955
control,0,best,test_seen_task,907,49,1472129725,0.04133978113532066,0.04171810671687126,-0.00037832558155059814
control,0,best,test_seen_task,907,97,199777219,0.049144260585308075,0.0479603074491024,0.0011839531362056732
control,0,best,test_seen_task,907,146,1093664569,0.008083131164312363,0.008159303106367588,-7.617194205522537e-05
control,0,best,test_seen_task,912,0,1026757646,0.00790240429341793,0.0078234588727355,7.894542068243027e-05
control,0,best,test_seen_task,912,43,394796734,0.007925263606011868,0.008067217655479908,-0.00014195404946804047
control,0,best,test_seen_task,912,87,1621778232,0.009258157573640347,0.009367314167320728,-0.00010915659368038177
control,0,best,test_seen_task,912,130,969382229,0.009940783493220806,0.009634996764361858,0.00030578672885894775
control,0,best,test_seen_task,925,0,296564580,0.01776440441608429,0.017853887751698494,-8.94833356142044e-05
control,0,best,test_seen_task,925,50,236253696,0.09592124074697495,0.09319640696048737,0.0027248337864875793
control,0,best,test_seen_task,925,99,483176915,0.07414654642343521,0.07187990099191666,0.0022666454315185547
control,0,best,test_seen_task,925,149,2051111125,0.006468013394623995,0.006534752901643515,-6.67395070195198e-05
control,0,best,test_seen_task,934,0,1579727149,0.01237943023443222,0.012882769107818604,-0.0005033388733863831
control,0,best,test_seen_task,934,51,1469401049,0.04112929850816727,0.04063240811228752,0.0004968903958797455
control,0,best,test_seen_task,934,101,275374355,0.024447238072752953,0.02493239752948284,-0.0004851594567298889
control,0,best,test_seen_task,934,152,309132564,0.005483384244143963,0.005488409195095301,-5.024950951337814e-06
control,0,best,test_seen_task,938,0,1430456715,0.010427305474877357,0.01031187642365694,0.00011542905122041702
control,0,best,test_seen_task,938,57,1278809677,0.06257526576519012,0.06309911608695984,-0.0005238503217697144
control,0,best,test_seen_task,938,113,554311693,0.0076076132245361805,0.007743875030428171,-0.00013626180589199066
control,0,best,test_seen_task,938,170,776481682,0.008362305350601673,0.008417011238634586,-5.470588803291321e-05
control,0,best,test_seen_task,943,0,1841425423,0.06525816768407822,0.06388045847415924,0.0013777092099189758
control,0,best,test_seen_task,943,41,1584555768,0.016883062198758125,0.017322001978754997,-0.00043893977999687195
control,0,best,test_seen_task,943,82,176453863,0.00713846692815423,0.007122867740690708,1.5599187463521957e-05
control,0,best,test_seen_task,943,123,1096083546,0.0067769503220915794,0.0065708160400390625,0.00020613428205251694
control,0,best,test_seen_task,960,0,1063792362,0.005953777581453323,0.005917584989219904,3.619259223341942e-05
control,0,best,test_seen_task,960,53,1018184436,0.02718140184879303,0.025582820177078247,0.0015985816717147827
control,0,best,test_seen_task,960,106,1749271257,0.014398970641195774,0.013564622029662132,0.0008343486115336418
control,0,best,test_seen_task,960,159,1538171303,0.008322726003825665,0.008251335471868515,7.13905319571495e-05
control,0,best,test_seen_task,986,0,1083549936,0.04296480864286423,0.044286370277404785,-0.0013215616345405579
control,0,best,test_seen_task,986,56,818105772,0.012524486519396305,0.011920593678951263,0.0006038928404450417
control,0,best,test_seen_task,986,113,525646195,0.010380984283983707,0.010404526256024837,-2.3541972041130066e-05
control,0,best,test_seen_task,986,169,468781176,0.014310082420706749,0.013884699903428555,0.00042538251727819443
control,0,best,test_seen_task,989,0,1352202216,0.019458679482340813,0.014893613755702972,0.00456506572663784
control,0,best,test_seen_task,989,49,1226278080,0.020930634811520576,0.020993756130337715,-6.312131881713867e-05
control,0,best,test_seen_task,989,99,384945402,0.01660373993217945,0.01656367816030979,4.0061771869659424e-05
control,0,best,test_seen_task,989,148,531247143,0.011484773829579353,0.011158213019371033,0.0003265608102083206
control,0,best,test_seen_task,1007,0,563351730,0.01019345410168171,0.009556557051837444,0.000636897049844265
